"type","Fleet","Fleet_Name","Yr","Seas","Nsamp_in","Nsamp_adj","effN"
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2007,3,8.8,2.42194,28.5918
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2008,3,1.16,0.319255,50.6618
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2009,3,1.17,0.322007,9.99003
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2010,3,4.67,1.28528,33.2243
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2011,3,11.53,3.17329,24.7163
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2012,3,3.91,1.07611,17.2292
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2013,3,5.32,1.46417,45.2334
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2014,3,4.26,1.17244,11.977
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2015,3,20.97,5.77136,17.7285
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2016,3,6.01,1.65407,30.8756
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2017,3,0.98,0.269716,19.2931
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2018,3,0.56,0.154123,12.1563
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2019,3,3.89,1.07061,11.6656
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2020,3,2.13,0.586219,22.5225
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2021,3,0.85,0.233937,23.4661
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2022,3,3.4,0.935748,27.0417
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2023,3,2.33,0.641263,11.6346
"M=0.3",3,"F3_JPLL_A13_Q3_wt",2024,3,5.18,1.42564,36.3893
"M=0.3",4,"F4_JPLL_A13_Q4_wt",1996,4,13.35,3.67419,23.1122
"M=0.3",4,"F4_JPLL_A13_Q4_wt",1999,4,27.9,7.67864,77.3079
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2000,4,28.08,7.72818,47.9307
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2001,4,177.59,48.8763,321.919
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2002,4,107.96,29.7128,23.254
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2003,4,114.86,31.6118,44.4629
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2004,4,127.64,35.1291,161.969
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2005,4,195.26,53.7395,43.1408
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2006,4,177.92,48.9671,96.6551
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2007,4,206.57,56.8522,344.769
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2008,4,78.8,21.6873,98.5331
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2009,4,131.01,36.0566,349.629
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2010,4,93.89,25.8404,71.5967
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2011,4,144.18,39.6812,138.669
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2012,4,94.43,25.989,85.1047
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2013,4,89.55,24.646,34.6654
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2014,4,142.85,39.3152,107.875
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2015,4,178.28,49.0662,80.3854
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2016,4,100.33,27.6128,70.2049
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2017,4,81.23,22.3561,216.154
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2018,4,58.7,16.1554,196.753
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2019,4,172.18,47.3874,111.538
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2020,4,101.19,27.8495,80.6495
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2021,4,57.23,15.7508,49.6526
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2022,4,77.08,21.214,48.0094
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2023,4,27.6,7.59607,26.0512
"M=0.3",4,"F4_JPLL_A13_Q4_wt",2024,4,24.67,6.78968,30.9862
"M=0.3",9,"F9_JPLL_A2_Q1_wt",1994,1,45.41,12.4977,60.0403
"M=0.3",9,"F9_JPLL_A2_Q1_wt",1996,1,20.33,5.59522,58.6863
"M=0.3",9,"F9_JPLL_A2_Q1_wt",1997,1,35.08,9.65472,39.0474
"M=0.3",9,"F9_JPLL_A2_Q1_wt",1999,1,25.9,7.1282,43.9221
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2000,1,26.83,7.38415,50.1135
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2001,1,36.98,10.1776,172.412
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2002,1,104.61,28.7908,595.123
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2003,1,152.5,41.9711,226.269
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2004,1,59.66,16.4196,81.3479
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2005,1,52.27,14.3857,125.057
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2006,1,93.11,25.6257,112.623
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2007,1,103.49,28.4825,64.5464
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2008,1,68.31,18.8003,138.022
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2009,1,49.41,13.5986,98.8499
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2010,1,58.13,15.9985,306.05
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2011,1,61.4,16.8985,90.7171
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2012,1,61.23,16.8517,104.785
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2013,1,35.54,9.78132,288.036
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2014,1,32.39,8.91438,164.227
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2015,1,130.79,35.996,450.392
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2016,1,104.54,28.7715,234.021
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2017,1,47.36,13.0344,93.548
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2018,1,72.37,19.9177,143.936
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2019,1,130.07,35.7979,146.042
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2020,1,18.64,5.1301,23.9513
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2021,1,24.14,6.64381,41.9383
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2022,1,14.79,4.0705,336.716
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2023,1,17.54,4.82736,33.3737
"M=0.3",9,"F9_JPLL_A2_Q1_wt",2024,1,22.31,6.14016,53.9354
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2000,2,5.01,1.37885,31.8486
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2001,2,39.24,10.7996,121.397
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2002,2,72.89,20.0608,246.441
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2003,2,53.37,14.6885,16.2864
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2004,2,52.41,14.4243,260.345
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2005,2,51.36,14.1353,93.7244
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2006,2,33.2,9.1373,98.1712
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2007,2,18.52,5.09707,85.0943
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2008,2,43.56,11.9886,65.6768
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2009,2,42.29,11.6391,181.263
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2010,2,48.58,13.3702,578.119
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2011,2,84.13,23.1543,91.7463
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2012,2,83.22,22.9038,79.7108
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2013,2,75.35,20.7378,400.29
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2014,2,79.88,21.9846,376.263
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2015,2,155.66,42.8407,133.344
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2016,2,81.2,22.3479,242.11
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2017,2,66.65,18.3434,140.98
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2018,2,77.73,21.3929,151.061
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2019,2,84.57,23.2754,124.726
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2020,2,52.17,14.3582,227.242
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2021,2,77.36,21.291,33.2508
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2022,2,65.69,18.0792,109.257
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2023,2,45.82,12.6106,21.4112
"M=0.3",10,"F10_JPLL_A2_Q2_wt_9624",2024,2,32.74,9.0107,53.6384
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2001,3,64.63,17.7875,156.32
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2002,3,36.31,9.99324,102.415
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2003,3,55.74,15.3408,71.408
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2004,3,56.73,15.6132,179.889
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2005,3,69.45,19.114,79.6671
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2006,3,33.77,9.29418,156.817
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2007,3,65.77,18.1012,90.1747
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2008,3,57.09,15.7123,59.6039
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2009,3,58.83,16.1912,117.253
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2010,3,59.15,16.2793,150.996
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2011,3,45.92,12.6381,1241.89
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2012,3,66.16,18.2086,265.664
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2013,3,109.29,30.0788,208.967
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2014,3,140.97,38.7978,194.181
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2015,3,81.02,22.2983,194.17
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2016,3,117.07,32.22,213.983
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2017,3,116.75,32.1319,262.339
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2018,3,91.1,25.0725,289.852
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2019,3,143.68,39.5436,137.158
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2020,3,52.09,14.3362,9.36287
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2021,3,69.94,19.2489,40.7889
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2022,3,57.2,15.7426,55.5595
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2023,3,71.85,19.7746,20.6758
"M=0.3",11,"F11_JPLL_A2_Q3_wt",2024,3,79.67,21.9268,147.56
"M=0.3",12,"F12_JPLL_A2_Q4_wt",1994,4,2.07,0.569705,43.5695
"M=0.3",12,"F12_JPLL_A2_Q4_wt",1996,4,12.02,3.30814,41.2524
"M=0.3",12,"F12_JPLL_A2_Q4_wt",1997,4,7.88,2.16873,53.409
"M=0.3",12,"F12_JPLL_A2_Q4_wt",1999,4,6.26,1.72288,63.4808
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2001,4,87.86,24.1808,172.402
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2002,4,58.81,16.1857,110.481
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2003,4,70.3,19.348,42.2645
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2004,4,5.08,1.39812,78.495
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2005,4,54.27,14.9362,50.9933
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2006,4,21.78,5.99429,264.233
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2007,4,26.63,7.32911,65.445
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2008,4,15.62,4.29894,277.251
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2009,4,15.08,4.15032,326.231
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2010,4,12.89,3.54759,84.5461
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2011,4,29.91,8.23183,272.214
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2012,4,39.48,10.8657,54.7336
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2013,4,27.61,7.59882,46.8013
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2014,4,86.45,23.7928,276.301
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2015,4,57.16,15.7316,118.659
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2016,4,74.68,20.5534,155.798
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2017,4,136.62,37.6006,112.829
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2018,4,91.38,25.1496,156.703
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2019,4,78.77,21.6791,104.403
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2020,4,42.46,11.6858,105.185
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2021,4,51.01,14.039,89.616
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2022,4,43.66,12.0161,50.4346
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2023,4,39.32,10.8217,34.6798
"M=0.3",12,"F12_JPLL_A2_Q4_wt",2024,4,34.36,9.45656,45.4784
"M=0.3",17,"F17_JPLL_A4_num",1995,3,2.03,0.558697,67.0934
"M=0.3",17,"F17_JPLL_A4_num",1995,4,0.42,0.115592,35.9488
"M=0.3",17,"F17_JPLL_A4_num",1996,2,0.14,0.0385308,8.48644
"M=0.3",17,"F17_JPLL_A4_num",1999,4,3.6,0.990792,31.6451
"M=0.3",17,"F17_JPLL_A4_num",2000,1,2.9,0.798138,28.574
"M=0.3",17,"F17_JPLL_A4_num",2000,2,8.06,2.21827,149.253
"M=0.3",17,"F17_JPLL_A4_num",2000,4,11.42,3.14301,32.1546
"M=0.3",17,"F17_JPLL_A4_num",2001,1,13.29,3.65767,36.5383
"M=0.3",17,"F17_JPLL_A4_num",2001,2,15.67,4.3127,38.0012
"M=0.3",17,"F17_JPLL_A4_num",2001,3,22.67,6.23924,123.669
"M=0.3",17,"F17_JPLL_A4_num",2001,4,32.09,8.83181,75.1207
"M=0.3",17,"F17_JPLL_A4_num",2002,1,15.24,4.19435,40.8447
"M=0.3",17,"F17_JPLL_A4_num",2002,2,10.55,2.90357,163.718
"M=0.3",17,"F17_JPLL_A4_num",2002,3,15.93,4.38425,60.1602
"M=0.3",17,"F17_JPLL_A4_num",2002,4,4.3,1.18345,126.264
"M=0.3",17,"F17_JPLL_A4_num",2003,1,13.87,3.8173,129.68
"M=0.3",17,"F17_JPLL_A4_num",2003,2,1.34,0.368795,6.82899
"M=0.3",17,"F17_JPLL_A4_num",2003,3,7.03,1.9348,30.2165
"M=0.3",17,"F17_JPLL_A4_num",2004,1,47.2,12.9904,82.9979
"M=0.3",17,"F17_JPLL_A4_num",2004,2,1.04,0.286229,16.9799
"M=0.3",17,"F17_JPLL_A4_num",2004,3,2.03,0.558697,187.817
"M=0.3",17,"F17_JPLL_A4_num",2005,1,15.99,4.40077,160.53
"M=0.3",17,"F17_JPLL_A4_num",2005,2,0.48,0.132106,12.8141
"M=0.3",17,"F17_JPLL_A4_num",2005,3,4.22,1.16143,127.212
"M=0.3",17,"F17_JPLL_A4_num",2005,4,1.68,0.46237,41.7609
"M=0.3",17,"F17_JPLL_A4_num",2006,1,17.57,4.83562,303.877
"M=0.3",17,"F17_JPLL_A4_num",2006,2,3.09,0.85043,40.8839
"M=0.3",17,"F17_JPLL_A4_num",2006,3,12.21,3.36044,89.4237
"M=0.3",17,"F17_JPLL_A4_num",2006,4,7.97,2.1935,88.7369
"M=0.3",17,"F17_JPLL_A4_num",2007,1,8.21,2.25956,79.8773
"M=0.3",17,"F17_JPLL_A4_num",2007,2,0.47,0.129353,26.2973
"M=0.3",17,"F17_JPLL_A4_num",2007,3,2.18,0.59998,102.673
"M=0.3",17,"F17_JPLL_A4_num",2008,1,14.12,3.88611,50.2469
"M=0.3",17,"F17_JPLL_A4_num",2008,2,1.98,0.544936,34.6673
"M=0.3",17,"F17_JPLL_A4_num",2008,3,2.53,0.696307,68.8703
"M=0.3",17,"F17_JPLL_A4_num",2008,4,5.55,1.52747,103.184
"M=0.3",17,"F17_JPLL_A4_num",2009,1,2.13,0.586219,51.7686
"M=0.3",17,"F17_JPLL_A4_num",2009,3,1.57,0.432095,83.1753
"M=0.3",17,"F17_JPLL_A4_num",2010,1,0.12,0.0330264,4.53063
"M=0.3",17,"F17_JPLL_A4_num",2010,2,0.17,0.0467874,1.81049
"M=0.3",17,"F17_JPLL_A4_num",2010,3,1.08,0.297238,16.554
"M=0.3",17,"F17_JPLL_A4_num",2010,4,1.5,0.41283,73.5645
"M=0.3",17,"F17_JPLL_A4_num",2011,1,1.25,0.344025,115.914
"M=0.3",17,"F17_JPLL_A4_num",2011,3,34.8,9.57766,104.908
"M=0.3",17,"F17_JPLL_A4_num",2011,4,10.99,3.02467,19.3246
"M=0.3",17,"F17_JPLL_A4_num",2012,1,2.47,0.679793,38.0456
"M=0.3",17,"F17_JPLL_A4_num",2012,2,0.46,0.126601,15.6223
"M=0.3",17,"F17_JPLL_A4_num",2012,3,30.46,8.3832,316.713
"M=0.3",17,"F17_JPLL_A4_num",2012,4,5.12,1.40913,107.594
"M=0.3",17,"F17_JPLL_A4_num",2013,1,0.16,0.0440352,9.35052
"M=0.3",17,"F17_JPLL_A4_num",2013,2,2.78,0.765112,28.9309
"M=0.3",17,"F17_JPLL_A4_num",2013,3,4.65,1.27977,47.4834
"M=0.3",17,"F17_JPLL_A4_num",2014,1,0.12,0.0330264,5.15454
"M=0.3",17,"F17_JPLL_A4_num",2014,2,3.33,0.916483,15.7448
"M=0.3",17,"F17_JPLL_A4_num",2014,4,2.81,0.773368,211.262
"M=0.3",17,"F17_JPLL_A4_num",2015,3,4.88,1.34307,124.999
"M=0.3",17,"F17_JPLL_A4_num",2015,4,3.86,1.06235,19.7657
"M=0.3",17,"F17_JPLL_A4_num",2016,2,10.62,2.92284,266.238
"M=0.3",17,"F17_JPLL_A4_num",2016,3,12.62,3.47328,182.31
"M=0.3",17,"F17_JPLL_A4_num",2017,3,26.34,7.24929,180.552
"M=0.3",17,"F17_JPLL_A4_num",2017,4,2.26,0.621997,57.0108
"M=0.3",17,"F17_JPLL_A4_num",2018,2,0.4,0.110088,60.781
"M=0.3",17,"F17_JPLL_A4_num",2018,3,1.2,0.330264,28.1528
"M=0.3",17,"F17_JPLL_A4_num",2019,1,0.26,0.0715572,7.01802
"M=0.3",17,"F17_JPLL_A4_num",2019,2,0.13,0.0357786,15.8908
"M=0.3",17,"F17_JPLL_A4_num",2019,3,15.91,4.37875,210.819
"M=0.3",17,"F17_JPLL_A4_num",2019,4,9.43,2.59532,116.39
"M=0.3",17,"F17_JPLL_A4_num",2020,2,0.15,0.041283,12.0781
"M=0.3",17,"F17_JPLL_A4_num",2020,3,2.94,0.809147,33.9068
"M=0.3",17,"F17_JPLL_A4_num",2023,2,0.12,0.0330264,3.29291
"M=0.3",17,"F17_JPLL_A4_num",2023,3,0.7,0.192654,10.5372
"M=0.3",17,"F17_JPLL_A4_num",2024,1,3.8,1.04584,11.3235
"M=0.3",17,"F17_JPLL_A4_num",2024,2,0.3,0.082566,8.34906
"M=0.3",18,"F18_JPLL_A5_num",1995,4,6.59,1.8137,71.9217
"M=0.3",18,"F18_JPLL_A5_num",2003,4,7.85,2.16048,53.976
"M=0.3",18,"F18_JPLL_A5_num",2004,2,0.33,0.0908226,32.8159
"M=0.3",18,"F18_JPLL_A5_num",2004,3,1.4,0.385308,32.1828
"M=0.3",18,"F18_JPLL_A5_num",2004,4,9.24,2.54303,143.528
"M=0.3",18,"F18_JPLL_A5_num",2005,4,1.95,0.536679,32.5297
"M=0.3",18,"F18_JPLL_A5_num",2006,4,0.94,0.258707,41.7602
"M=0.3",18,"F18_JPLL_A5_num",2007,4,1.73,0.476131,11.5154
"M=0.3",18,"F18_JPLL_A5_num",2008,4,0.55,0.151371,28.532
"M=0.3",18,"F18_JPLL_A5_num",2009,3,5.97,1.64306,28.8385
"M=0.3",18,"F18_JPLL_A5_num",2011,3,0.6,0.165132,25.0625
"M=0.3",18,"F18_JPLL_A5_num",2011,4,1.82,0.5009,58.742
"M=0.3",19,"F19_JPPL_A35_Q1",2002,1,1.48,0.407326,29.7559
"M=0.3",19,"F19_JPPL_A35_Q1",2004,1,24.27,6.67959,27.6047
"M=0.3",19,"F19_JPPL_A35_Q1",2005,1,6.62,1.82196,14.9772
"M=0.3",19,"F19_JPPL_A35_Q1",2007,1,0.13,0.0357786,7.44275
"M=0.3",19,"F19_JPPL_A35_Q1",2022,1,5.49,1.51096,7.91295
